"DAY(collection_week)","Comparisons","question_label","rolling_mean","Subgroups","rolling_n","Max of current_period","Max of previous_period"
2025-02-10 00:00:00,"State","Civic Intent score",57.55754712810792,"WI Wisconsin",12,,
2025-02-10 00:00:00,"State","Civic Intent score",59.10508821985711,"MN Minnesota",10,,
2025-02-10 00:00:00,"State","Civic Intent score",59.94166301970327,"IL Illinois",25,,
2025-02-10 00:00:00,"State","Civic Intent score",60.924231843575406,"DC District of Columbia",4,,
2025-02-10 00:00:00,"State","Civic Intent score",61.03328448043627,"MI Michigan",18,,
2025-02-10 00:00:00,"State","Civic Intent score",61.427298663009296,"AZ Arizona",20,,
2025-02-10 00:00:00,"State","Civic Intent score",61.71159217877095,"KS Kansas",4,,
2025-02-10 00:00:00,"State","Civic Intent score",61.884722425274276,"NV Nevada",6,,
2025-02-10 00:00:00,"State","Civic Intent score",66.80464552938247,"WA Washington",11,,
2025-02-10 00:00:00,"State","Civic Intent score",69.2351160178558,"VA Virginia",10,,
2025-02-10 00:00:00,"State","Civic Intent score",70.52359717121536,"CO Colorado",10,,
2025-02-17 00:00:00,"ACP Community Type","Civic Intent score",29.253314783014257,"Evangelical Hubs",9,,
2025-02-17 00:00:00,"ACP Community Type","Civic Intent score",40.48951373704615,"Working Class Country",13,,
2025-02-17 00:00:00,"ACP Community Type","Civic Intent score",51.749112622229006,"Rural Middle America",23,,
2025-02-17 00:00:00,"ACP Community Type","Civic Intent score",52.307361550719186,"Hispanic Centers",16,,
2025-02-17 00:00:00,"ACP Community Type","Civic Intent score",53.493984449765875,"Middle Suburbs",17,,
2025-02-17 00:00:00,"ACP Community Type","Civic Intent score",54.9823572306641,"Urban Burbs",96,,
2025-02-17 00:00:00,"ACP Community Type","Civic Intent score",55.24053671649192,"African American South",11,,
2025-02-17 00:00:00,"ACP Community Type","Civic Intent score",56.40794257373243,"Big Cities",118,,
2025-02-17 00:00:00,"ACP Community Type","Civic Intent score",57.3455271382918,"Graying America",20,,
2025-02-17 00:00:00,"ACP Community Type","Civic Intent score",57.35866968974299,"Exurbs",42,,
2025-02-17 00:00:00,"ACP Community Type","Civic Intent score",57.7441067288482,"Military Posts",10,,
2025-02-17 00:00:00,"ACP Community Type","Civic Intent score",61.161871763553926,"College Towns",27,,
2025-02-17 00:00:00,"Age","Civic Intent score",53.18628373778819,"50 to 64",103,,
2025-02-17 00:00:00,"Age","Civic Intent score",54.34020017345083,"30 to 34",40,,
2025-02-17 00:00:00,"Age","Civic Intent score",54.48409667126978,"65 to 85",88,,
2025-02-17 00:00:00,"Age","Civic Intent score",54.52250224283324,"35 to 49",98,,
2025-02-17 00:00:00,"Age","Civic Intent score",58.913029172524666,"25 to 29",28,,
2025-02-17 00:00:00,"Age","Civic Intent score",59.136953683198506,"18 to 24",48,,
2025-02-17 00:00:00,"All","Civic Intent score",55.01172186238033,"All",405,,
2025-02-17 00:00:00,"Children in Home","Civic Intent score",52.82242874360648,"No children in home",283,,
2025-02-17 00:00:00,"Children in Home","Civic Intent score",59.91315754008631,"Children in home",122,,
2025-02-17 00:00:00,"Demographics","Civic Intent score",37.58741621211854,"Prefer not to answer",26,,
2025-02-17 00:00:00,"Demographics","Civic Intent score",47.632002115983965,"Under $25,000",55,,
2025-02-17 00:00:00,"Demographics","Civic Intent score",51.56389559082321,"$25,000 to $49,999",60,,
2025-02-17 00:00:00,"Demographics","Civic Intent score",58.1526025182402,"$50,000 to $74,999",72,,
2025-02-17 00:00:00,"Demographics","Civic Intent score",58.84862588471357,"$100,000 to $150,000",71,,
2025-02-17 00:00:00,"Demographics","Civic Intent score",58.857946920968104,"Over $150,000",68,,
2025-02-17 00:00:00,"Demographics","Civic Intent score",61.01663462467998,"$75,000 to $99,999",53,,
2025-02-17 00:00:00,"Ethnicity","Civic Intent score",40.75968787482872,"Indigenous/ Native/First Nation",9,,
2025-02-17 00:00:00,"Ethnicity","Civic Intent score",41.58056460530221,"Prefer not to answer",13,,
2025-02-17 00:00:00,"Ethnicity","Civic Intent score",52.160098572241694,"Other",7,,
2025-02-17 00:00:00,"Ethnicity","Civic Intent score",54.275242242204094,"Caucasian/White",300,,
2025-02-17 00:00:00,"Ethnicity","Civic Intent score",55.8407798564876,"Asian",20,,
2025-02-17 00:00:00,"Ethnicity","Civic Intent score",57.92030374906998,"Eastern or Central European",5,,
2025-02-17 00:00:00,"Ethnicity","Civic Intent score",58.88080660837038,"Hispanic/Latino",30,,
2025-02-17 00:00:00,"Ethnicity","Civic Intent score",61.93880477293777,"African American",57,,
2025-02-17 00:00:00,"Gender","Civic Intent score",54.45405066380047,"Female",203,,
2025-02-17 00:00:00,"Gender","Civic Intent score",55.57186484464575,"Male",202,,
2025-02-17 00:00:00,"Giver Type","Civic Intent score",34.68122938728284,"Non-giver",163,,
2025-02-17 00:00:00,"Giver Type","Civic Intent score",70.19662693459189,"Gave items",157,,
2025-02-17 00:00:00,"Giver Type","Civic Intent score",70.32311909515583,"Gave something else",122,,
2025-02-17 00:00:00,"Giver Type","Civic Intent score",70.8138718214092,"Gave to informal group",130,,
2025-02-17 00:00:00,"Giver Type","Civic Intent score",71.10112227227621,"Gave to registered nonprofit",178,,
2025-02-17 00:00:00,"Giver Type","Civic Intent score",71.77506627416423,"Gave to individual",134,,
2025-02-17 00:00:00,"Giver Type","Civic Intent score",72.0703306082277,"Gave money",151,,
2025-02-17 00:00:00,"Giver Type","Civic Intent score",74.16422477131293,"Volunteered",89,,
2025-02-17 00:00:00,"Giver Type","Civic Intent score",74.39356541873734,"Advocated",79,,
2025-02-17 00:00:00,"State","Civic Intent score",39.596657697751965,"SC South Carolina",5,,
2025-02-17 00:00:00,"State","Civic Intent score",41.13730630363422,"CT Connecticut",5,,
2025-02-17 00:00:00,"State","Civic Intent score",42.72276536312848,"NM New Mexico",4,,
2025-02-17 00:00:00,"State","Civic Intent score",44.3073730875957,"IN Indiana",6,,
2025-02-17 00:00:00,"State","Civic Intent score",45.57674304770579,"NJ New Jersey",8,,
2025-02-17 00:00:00,"State","Civic Intent score",48.55565185000948,"NC North Carolina",20,,
2025-02-17 00:00:00,"State","Civic Intent score",49.60376445086601,"PA Pennsylvania",11,,
2025-02-17 00:00:00,"State","Civic Intent score",50.74979403767449,"FL Florida",36,,
2025-02-17 00:00:00,"State","Civic Intent score",51.2386875092084,"MA Massachusetts",11,,
2025-02-17 00:00:00,"State","Civic Intent score",51.88413193119872,"GA Georgia",13,,
2025-02-17 00:00:00,"State","Civic Intent score",51.98473285020797,"WI Wisconsin",13,,
2025-02-17 00:00:00,"State","Civic Intent score",53.5044817410482,"OH Ohio",17,,
2025-02-17 00:00:00,"State","Civic Intent score",53.78597497329132,"TN Tennessee",7,,
2025-02-17 00:00:00,"State","Civic Intent score",54.7919518150287,"NY New York",31,,
2025-02-17 00:00:00,"State","Civic Intent score",55.12690831661816,"RI Rhode Island",7,,
2025-02-17 00:00:00,"State","Civic Intent score",55.41410991720302,"TX Texas",37,,
2025-02-17 00:00:00,"State","Civic Intent score",55.946631413514034,"NH New Hampshire",6,,
2025-02-17 00:00:00,"State","Civic Intent score",56.15767706711147,"IL Illinois",26,,
2025-02-17 00:00:00,"State","Civic Intent score",57.48291974430361,"CA California",43,,
2025-02-17 00:00:00,"State","Civic Intent score",58.47682283725114,"MI Michigan",16,,
2025-02-17 00:00:00,"State","Civic Intent score",58.48770652955846,"MN Minnesota",8,,
2025-02-17 00:00:00,"State","Civic Intent score",59.42093462524597,"AL Alabama",8,,
2025-02-17 00:00:00,"State","Civic Intent score",60.0902537903727,"MD Maryland",14,,
2025-02-17 00:00:00,"State","Civic Intent score",60.47486033519552,"KS Kansas",4,,
2025-02-17 00:00:00,"State","Civic Intent score",60.99172492514725,"AZ Arizona",17,,
2025-02-17 00:00:00,"State","Civic Intent score",62.0663407821229,"DC District of Columbia",4,,
2025-02-17 00:00:00,"State","Civic Intent score",63.37720581018834,"NE Nebraska",5,,
2025-02-17 00:00:00,"State","Civic Intent score",64.23579608534065,"WA Washington",13,,
2025-02-17 00:00:00,"State","Civic Intent score",66.06380780350328,"VA Virginia",11,,
2025-02-17 00:00:00,"State","Civic Intent score",69.77901858679871,"CO Colorado",9,,
2025-02-24 00:00:00,"ACP Community Type","Civic Intent score",36.73502970650742,"Evangelical Hubs",10,,
2025-02-24 00:00:00,"ACP Community Type","Civic Intent score",53.677673720275045,"Hispanic Centers",16,,
2025-02-24 00:00:00,"ACP Community Type","Civic Intent score",55.51979706508881,"Exurbs",41,,
2025-02-24 00:00:00,"ACP Community Type","Civic Intent score",55.536346461489,"Middle Suburbs",16,,
2025-02-24 00:00:00,"ACP Community Type","Civic Intent score",55.67705221736756,"Urban Burbs",95,,
2025-02-24 00:00:00,"ACP Community Type","Civic Intent score",57.00775114561841,"Big Cities",116,,
2025-02-24 00:00:00,"ACP Community Type","Civic Intent score",57.479694926272465,"African American South",12,,
2025-02-24 00:00:00,"ACP Community Type","Civic Intent score",58.06164495817124,"Graying America",20,,
2025-02-24 00:00:00,"ACP Community Type","Civic Intent score",60.403011295052956,"Rural Middle America",28,,
2025-02-24 00:00:00,"ACP Community Type","Civic Intent score",60.77123253475376,"Military Posts",9,,
2025-02-24 00:00:00,"ACP Community Type","Civic Intent score",63.19481259116925,"College Towns",28,,
2025-02-24 00:00:00,"ACP Community Type","Civic Intent score",70.31173243366311,"LDS Enclaves",6,,
2025-02-24 00:00:00,"Age","Civic Intent score",54.16852843074908,"50 to 64",103,,
2025-02-24 00:00:00,"Age","Civic Intent score",54.818210132515034,"65 to 85",87,,
2025-02-24 00:00:00,"Age","Civic Intent score",55.84919767160199,"30 to 34",41,,
2025-02-24 00:00:00,"Age","Civic Intent score",57.77312639740055,"35 to 49",99,,
2025-02-24 00:00:00,"Age","Civic Intent score",58.64391815308507,"18 to 24",46,,
2025-02-24 00:00:00,"Age","Civic Intent score",60.77911015545195,"25 to 29",28,,
2025-02-24 00:00:00,"All","Civic Intent score",56.413009566425515,"All",404,,
2025-02-24 00:00:00,"Children in Home","Civic Intent score",53.694399875366976,"No children in home",277,,
2025-02-24 00:00:00,"Children in Home","Civic Intent score",62.16476633929136,"Children in home",127,,
2025-02-24 00:00:00,"Demographics","Civic Intent score",44.759632904350816,"Prefer not to answer",28,,
2025-02-24 00:00:00,"Demographics","Civic Intent score",51.93298762647763,"Under $25,000",47,,
2025-02-24 00:00:00,"Demographics","Civic Intent score",52.95366858329666,"$25,000 to $49,999",58,,
2025-02-24 00:00:00,"Demographics","Civic Intent score",58.70870790042323,"$100,000 to $150,000",74,,
2025-02-24 00:00:00,"Demographics","Civic Intent score",58.99925918028279,"Over $150,000",70,,
2025-02-24 00:00:00,"Demographics","Civic Intent score",59.132705016955065,"$50,000 to $74,999",75,,
2025-02-24 00:00:00,"Demographics","Civic Intent score",59.971832744935355,"$75,000 to $99,999",52,,
2025-02-24 00:00:00,"Ethnicity","Civic Intent score",42.18164026816513,"Indigenous/ Native/First Nation",8,,
2025-02-24 00:00:00,"Ethnicity","Civic Intent score",51.11125006781133,"Other",7,,
2025-02-24 00:00:00,"Ethnicity","Civic Intent score",51.42812497812025,"Eastern or Central European",5,,
2025-02-24 00:00:00,"Ethnicity","Civic Intent score",54.49916631969853,"Asian",21,,
2025-02-24 00:00:00,"Ethnicity","Civic Intent score",56.288704850534224,"Caucasian/White",308,,
2025-02-24 00:00:00,"Ethnicity","Civic Intent score",59.5692040387017,"Hispanic/Latino",34,,
2025-02-24 00:00:00,"Ethnicity","Civic Intent score",60.73973641473251,"African American",49,,
2025-02-24 00:00:00,"Gender","Civic Intent score",55.349891070171125,"Female",202,,
2025-02-24 00:00:00,"Gender","Civic Intent score",57.47700236335051,"Male",202,,
2025-02-24 00:00:00,"Giver Type","Civic Intent score",35.06975602118238,"Non-giver",151,,
2025-02-24 00:00:00,"Giver Type","Civic Intent score",70.34700243373197,"Gave something else",124,,
2025-02-24 00:00:00,"Giver Type","Civic Intent score",70.46809826239593,"Gave items",163,,
2025-02-24 00:00:00,"Giver Type","Civic Intent score",71.02797975269561,"Gave to informal group",129,,
2025-02-24 00:00:00,"Giver Type","Civic Intent score",71.1566812830907,"Gave to registered nonprofit",193,,
2025-02-24 00:00:00,"Giver Type","Civic Intent score",72.13114902193753,"Gave to individual",139,,
2025-02-24 00:00:00,"Giver Type","Civic Intent score",72.21404313906484,"Gave money",160,,
2025-02-24 00:00:00,"Giver Type","Civic Intent score",74.01885035410446,"Volunteered",99,,
2025-02-24 00:00:00,"Giver Type","Civic Intent score",74.32846516435373,"Advocated",84,,
2025-02-24 00:00:00,"State","Civic Intent score",34.19849659166945,"WV West Virginia",5,,
2025-02-24 00:00:00,"State","Civic Intent score",35.550279329608934,"HI Hawaii",4,,
2025-02-24 00:00:00,"State","Civic Intent score",40.68347867408271,"WI Wisconsin",8,,
2025-02-24 00:00:00,"State","Civic Intent score",40.961243016759774,"NM New Mexico",4,,
2025-02-24 00:00:00,"State","Civic Intent score",45.087930785328986,"MA Massachusetts",12,,
2025-02-24 00:00:00,"State","Civic Intent score",46.11161494107024,"AR Arkansas",5,,
2025-02-24 00:00:00,"State","Civic Intent score",46.823743016759764,"SC South Carolina",5,,
2025-02-24 00:00:00,"State","Civic Intent score",48.25484837749067,"KY Kentucky",7,,
2025-02-24 00:00:00,"State","Civic Intent score",48.33111147835343,"FL Florida",31,,
2025-02-24 00:00:00,"State","Civic Intent score",49.00168764824731,"IN Indiana",7,,
2025-02-24 00:00:00,"State","Civic Intent score",50.11009406019513,"GA Georgia",14,,
2025-02-24 00:00:00,"State","Civic Intent score",51.78508926414866,"OH Ohio",12,,
2025-02-24 00:00:00,"State","Civic Intent score",52.875524498066795,"NC North Carolina",19,,
2025-02-24 00:00:00,"State","Civic Intent score",53.69939150448976,"NY New York",31,,
2025-02-24 00:00:00,"State","Civic Intent score",54.81152357930646,"LA Louisiana",6,,
2025-02-24 00:00:00,"State","Civic Intent score",56.20700450739974,"IL Illinois",28,,
2025-02-24 00:00:00,"State","Civic Intent score",56.45876197854196,"TX Texas",36,,
2025-02-24 00:00:00,"State","Civic Intent score",57.26068925360616,"IA Iowa",8,,
2025-02-24 00:00:00,"State","Civic Intent score",57.42629320226106,"MO Missouri",5,,
2025-02-24 00:00:00,"State","Civic Intent score",57.80385023255444,"NV Nevada",7,,
2025-02-24 00:00:00,"State","Civic Intent score",59.34601423381248,"AL Alabama",7,,
2025-02-24 00:00:00,"State","Civic Intent score",59.514909891932646,"CA California",43,,
2025-02-24 00:00:00,"State","Civic Intent score",60.447999638386214,"AZ Arizona",18,,
2025-02-24 00:00:00,"State","Civic Intent score",61.60480267203539,"MN Minnesota",6,,
2025-02-24 00:00:00,"State","Civic Intent score",61.70552332465539,"TN Tennessee",9,,
2025-02-24 00:00:00,"State","Civic Intent score",63.62477425596868,"PA Pennsylvania",13,,
2025-02-24 00:00:00,"State","Civic Intent score",63.80561390009195,"WA Washington",13,,
2025-02-24 00:00:00,"State","Civic Intent score",64.28726167611013,"NE Nebraska",5,,
2025-02-24 00:00:00,"State","Civic Intent score",66.01364555896636,"MI Michigan",16,,
2025-02-24 00:00:00,"State","Civic Intent score",66.7388791412306,"VA Virginia",9,,
2025-02-24 00:00:00,"State","Civic Intent score",68.29681417573804,"NJ New Jersey",8,,
2025-02-24 00:00:00,"State","Civic Intent score",69.36721870013224,"CO Colorado",11,,
2025-02-24 00:00:00,"State","Civic Intent score",70.31173243366311,"UT Utah",6,,
2025-03-03 00:00:00,"ACP Community Type","Civic Intent score",45.62358142221304,"Working Class Country",13,,
2025-03-03 00:00:00,"ACP Community Type","Civic Intent score",46.811513479001285,"Evangelical Hubs",11,,
2025-03-03 00:00:00,"ACP Community Type","Civic Intent score",51.333942467324086,"Exurbs",42,,
2025-03-03 00:00:00,"ACP Community Type","Civic Intent score",55.1798799873326,"African American South",13,,
2025-03-03 00:00:00,"ACP Community Type","Civic Intent score",55.564166334913835,"Urban Burbs",89,,
2025-03-03 00:00:00,"ACP Community Type","Civic Intent score",57.44516351143944,"Graying America",25,,
2025-03-03 00:00:00,"ACP Community Type","Civic Intent score",57.52403847440012,"Middle Suburbs",17,,
2025-03-03 00:00:00,"ACP Community Type","Civic Intent score",58.07774315507883,"Big Cities",114,,
2025-03-03 00:00:00,"ACP Community Type","Civic Intent score",60.421509753207346,"Military Posts",9,,
2025-03-03 00:00:00,"ACP Community Type","Civic Intent score",60.71994886897631,"Rural Middle America",31,,
2025-03-03 00:00:00,"ACP Community Type","Civic Intent score",61.419331869615675,"College Towns",32,,
2025-03-03 00:00:00,"Age","Civic Intent score",53.32468625036463,"30 to 34",38,,
2025-03-03 00:00:00,"Age","Civic Intent score",54.0336831496832,"50 to 64",103,,
2025-03-03 00:00:00,"Age","Civic Intent score",54.77198672363127,"65 to 85",86,,
2025-03-03 00:00:00,"Age","Civic Intent score",57.7472049570955,"35 to 49",101,,
2025-03-03 00:00:00,"Age","Civic Intent score",58.86553618466992,"18 to 24",46,,
2025-03-03 00:00:00,"Age","Civic Intent score",64.76450072758848,"25 to 29",31,,
2025-03-03 00:00:00,"All","Civic Intent score",56.48118836446861,"All",405,,
2025-03-03 00:00:00,"Children in Home","Civic Intent score",53.984184534689945,"No children in home",282,,
2025-03-03 00:00:00,"Children in Home","Civic Intent score",62.13471234305486,"Children in home",123,,
2025-03-03 00:00:00,"Demographics","Civic Intent score",47.16071336893319,"Prefer not to answer",33,,
2025-03-03 00:00:00,"Demographics","Civic Intent score",52.00589926566528,"Under $25,000",43,,
2025-03-03 00:00:00,"Demographics","Civic Intent score",55.69011497729674,"$25,000 to $49,999",60,,
2025-03-03 00:00:00,"Demographics","Civic Intent score",57.30409409065393,"$50,000 to $74,999",67,,
2025-03-03 00:00:00,"Demographics","Civic Intent score",58.182174418262534,"$75,000 to $99,999",57,,
2025-03-03 00:00:00,"Demographics","Civic Intent score",58.68725357247572,"Over $150,000",74,,
2025-03-03 00:00:00,"Demographics","Civic Intent score",59.710092261413116,"$100,000 to $150,000",71,,
2025-03-03 00:00:00,"Ethnicity","Civic Intent score",41.54577380367262,"Prefer not to answer",13,,
2025-03-03 00:00:00,"Ethnicity","Civic Intent score",46.565729340792075,"Indigenous/ Native/First Nation",7,,
2025-03-03 00:00:00,"Ethnicity","Civic Intent score",50.159172111179664,"Other",8,,
2025-03-03 00:00:00,"Ethnicity","Civic Intent score",54.68898692249858,"Asian",20,,
2025-03-03 00:00:00,"Ethnicity","Civic Intent score",56.5160482986895,"Caucasian/White",320,,
2025-03-03 00:00:00,"Ethnicity","Civic Intent score",58.22302428657716,"Hispanic/Latino",31,,
2025-03-03 00:00:00,"Ethnicity","Civic Intent score",61.4381412246123,"African American",45,,
2025-03-03 00:00:00,"Gender","Civic Intent score",56.44381338785504,"Male",201,,
2025-03-03 00:00:00,"Gender","Civic Intent score",56.52704705490758,"Female",204,,
2025-03-03 00:00:00,"Giver Type","Civic Intent score",36.93177642779116,"Non-giver",155,,
2025-03-03 00:00:00,"Giver Type","Civic Intent score",70.55637446679005,"Gave something else",126,,
2025-03-03 00:00:00,"Giver Type","Civic Intent score",70.85184886821997,"Gave items",151,,
2025-03-03 00:00:00,"Giver Type","Civic Intent score",70.9553196169924,"Gave to registered nonprofit",187,,
2025-03-03 00:00:00,"Giver Type","Civic Intent score",71.78771437345227,"Gave to informal group",123,,
2025-03-03 00:00:00,"Giver Type","Civic Intent score",72.0311592817373,"Gave money",150,,
2025-03-03 00:00:00,"Giver Type","Civic Intent score",72.0854836712341,"Gave to individual",133,,
2025-03-03 00:00:00,"Giver Type","Civic Intent score",73.66946707294171,"Volunteered",104,,
2025-03-03 00:00:00,"Giver Type","Civic Intent score",75.1314912641431,"Advocated",81,,
2025-03-03 00:00:00,"State","Civic Intent score",39.93505586592178,"MT Montana",4,,
2025-03-03 00:00:00,"State","Civic Intent score",43.60479864741744,"WI Wisconsin",9,,
2025-03-03 00:00:00,"State","Civic Intent score",44.100441756712705,"AR Arkansas",5,,
2025-03-03 00:00:00,"State","Civic Intent score",45.082831558133215,"OR Oregon",7,,
2025-03-03 00:00:00,"State","Civic Intent score",46.86312849162011,"DE Delaware",4,,
2025-03-03 00:00:00,"State","Civic Intent score",48.051163714459335,"FL Florida",33,,
2025-03-03 00:00:00,"State","Civic Intent score",48.61929930649891,"SC South Carolina",6,,
2025-03-03 00:00:00,"State","Civic Intent score",48.662251137204976,"MA Massachusetts",14,,
2025-03-03 00:00:00,"State","Civic Intent score",50.3254189944134,"ND North Dakota",4,,
2025-03-03 00:00:00,"State","Civic Intent score",50.983240223463675,"WV West Virginia",4,,
2025-03-03 00:00:00,"State","Civic Intent score",51.18396879429499,"ID Idaho",6,,
2025-03-03 00:00:00,"State","Civic Intent score",52.08508152737143,"RI Rhode Island",5,,
2025-03-03 00:00:00,"State","Civic Intent score",53.52131186906083,"NC North Carolina",22,,
2025-03-03 00:00:00,"State","Civic Intent score",53.80030575628663,"OH Ohio",13,,
2025-03-03 00:00:00,"State","Civic Intent score",53.945405678573245,"TX Texas",31,,
2025-03-03 00:00:00,"State","Civic Intent score",54.11397789265319,"NY New York",26,,
2025-03-03 00:00:00,"State","Civic Intent score",55.152934702206174,"NV Nevada",9,,
2025-03-03 00:00:00,"State","Civic Intent score",55.15324714219066,"GA Georgia",18,,
2025-03-03 00:00:00,"State","Civic Intent score",55.67963222700074,"IN Indiana",8,,
2025-03-03 00:00:00,"State","Civic Intent score",56.38465364040337,"IL Illinois",26,,
2025-03-03 00:00:00,"State","Civic Intent score",57.21240876495998,"MS Mississippi",6,,
2025-03-03 00:00:00,"State","Civic Intent score",58.62767478588202,"CA California",41,,
2025-03-03 00:00:00,"State","Civic Intent score",60.28585357087542,"AZ Arizona",17,,
2025-03-03 00:00:00,"State","Civic Intent score",60.66991192707289,"KY Kentucky",6,,
2025-03-03 00:00:00,"State","Civic Intent score",60.834148044692725,"ME Maine",4,,
2025-03-03 00:00:00,"State","Civic Intent score",61.769647203122005,"MD Maryland",13,,
2025-03-03 00:00:00,"State","Civic Intent score",62.21112227470552,"WA Washington",9,,
2025-03-03 00:00:00,"State","Civic Intent score",62.49389096762419,"MO Missouri",5,,
2025-03-03 00:00:00,"State","Civic Intent score",63.42428084657649,"MI Michigan",14,,
2025-03-03 00:00:00,"State","Civic Intent score",64.01075815292252,"VA Virginia",6,,
2025-03-03 00:00:00,"State","Civic Intent score",64.61193368013723,"NJ New Jersey",9,,
2025-03-03 00:00:00,"State","Civic Intent score",64.98922789421925,"CO Colorado",13,,
2025-03-03 00:00:00,"State","Civic Intent score",66.84768513041962,"PA Pennsylvania",13,,
2025-03-03 00:00:00,"State","Civic Intent score",70.63497099218984,"TN Tennessee",10,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",45.151704583416155,"Working Class Country",12,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",45.92909786894379,"Hispanic Centers",16,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",48.85440865625563,"Evangelical Hubs",15,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",53.94847384368744,"Exurbs",42,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",54.02208165981999,"Middle Suburbs",19,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",57.821894814145594,"Big Cities",99,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",58.344772214657766,"Graying America",25,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",58.560889523652826,"African American South",14,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",58.683598106476786,"Urban Burbs",88,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",59.15296323868367,"Rural Middle America",34,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",59.88099829729117,"Military Posts",10,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",61.56244139630186,"College Towns",35,,
2025-03-10 00:00:00,"ACP Community Type","Civic Intent score",66.83327859926605,"LDS Enclaves",6,,
2025-03-10 00:00:00,"Age","Civic Intent score",54.38224516919155,"50 to 64",103,,
2025-03-10 00:00:00,"Age","Civic Intent score",56.87098288088919,"30 to 34",39,,
2025-03-10 00:00:00,"Age","Civic Intent score",57.52539293387906,"25 to 29",30,,
2025-03-10 00:00:00,"Age","Civic Intent score",57.95543976552592,"65 to 85",85,,
2025-03-10 00:00:00,"Age","Civic Intent score",58.023739341548875,"35 to 49",101,,
2025-03-10 00:00:00,"Age","Civic Intent score",59.294952686123665,"18 to 24",45,,
2025-03-10 00:00:00,"All","Civic Intent score",57.08588438399051,"All",403,,
2025-03-10 00:00:00,"Children in Home","Civic Intent score",55.03624247799924,"No children in home",274,,
2025-03-10 00:00:00,"Children in Home","Civic Intent score",61.390114280016206,"Children in home",129,,
2025-03-10 00:00:00,"Demographics","Civic Intent score",51.758878084136626,"Prefer not to answer",36,,
2025-03-10 00:00:00,"Demographics","Civic Intent score",54.10234150173889,"Under $25,000",46,,
2025-03-10 00:00:00,"Demographics","Civic Intent score",57.43503869821051,"$25,000 to $49,999",55,,
2025-03-10 00:00:00,"Demographics","Civic Intent score",57.58313351497374,"Over $150,000",66,,
2025-03-10 00:00:00,"Demographics","Civic Intent score",57.610935511482374,"$50,000 to $74,999",66,,
2025-03-10 00:00:00,"Demographics","Civic Intent score",58.634935939347685,"$100,000 to $150,000",79,,
2025-03-10 00:00:00,"Demographics","Civic Intent score",59.10496728987567,"$75,000 to $99,999",55,,
2025-03-10 00:00:00,"Ethnicity","Civic Intent score",47.05527617135311,"Prefer not to answer",13,,
2025-03-10 00:00:00,"Ethnicity","Civic Intent score",55.13557395274092,"Hispanic/Latino",39,,
2025-03-10 00:00:00,"Ethnicity","Civic Intent score",56.121140706927726,"Asian",25,,
2025-03-10 00:00:00,"Ethnicity","Civic Intent score",57.32996301723082,"Caucasian/White",318,,
2025-03-10 00:00:00,"Ethnicity","Civic Intent score",57.85542553765469,"Eastern or Central European",6,,
2025-03-10 00:00:00,"Ethnicity","Civic Intent score",60.814043499537696,"Indigenous/ Native/First Nation",5,,
2025-03-10 00:00:00,"Ethnicity","Civic Intent score",61.62232084215451,"African American",45,,
2025-03-10 00:00:00,"Gender","Civic Intent score",56.791158245474556,"Male",200,,
2025-03-10 00:00:00,"Gender","Civic Intent score",57.3653125684584,"Female",203,,
2025-03-10 00:00:00,"Giver Type","Civic Intent score",37.886640570313006,"Non-giver",143,,
2025-03-10 00:00:00,"Giver Type","Civic Intent score",70.00028622066156,"Gave items",149,,
2025-03-10 00:00:00,"Giver Type","Civic Intent score",70.17721964200955,"Gave to registered nonprofit",191,,
2025-03-10 00:00:00,"Giver Type","Civic Intent score",70.5905975822327,"Gave something else",127,,
2025-03-10 00:00:00,"Giver Type","Civic Intent score",70.73079262024147,"Gave to informal group",130,,
2025-03-10 00:00:00,"Giver Type","Civic Intent score",70.797675227936,"Gave to individual",134,,
2025-03-10 00:00:00,"Giver Type","Civic Intent score",71.83905653610724,"Gave money",151,,
2025-03-10 00:00:00,"Giver Type","Civic Intent score",72.72435570404086,"Volunteered",101,,
2025-03-10 00:00:00,"Giver Type","Civic Intent score",74.13523783436,"Advocated",80,,
2025-03-10 00:00:00,"State","Civic Intent score",34.11061452513966,"OR Oregon",5,,
2025-03-10 00:00:00,"State","Civic Intent score",46.08498171975179,"WI Wisconsin",10,,
2025-03-10 00:00:00,"State","Civic Intent score",48.650163051841766,"NM New Mexico",5,,
2025-03-10 00:00:00,"State","Civic Intent score",49.37584765726195,"MA Massachusetts",11,,
2025-03-10 00:00:00,"State","Civic Intent score",49.53489773639258,"MS Mississippi",5,,
2025-03-10 00:00:00,"State","Civic Intent score",50.74351752209085,"SC South Carolina",7,,
